lat,long,location,count
42.34977988,-71.13423049,(42.34977988 -71.13423049),68
42.34978514,-71.06753494,(42.34978514 -71.06753494),14
42.34979403,-71.0903464,(42.34979403 -71.09034640),17
42.34980175,-71.07840978,(42.34980175 -71.07840978),550
42.34980866,-71.13513832,(42.34980866 -71.13513832),17
42.3498137,-71.10581404,(42.34981370 -71.10581404),19
42.34981713,-71.15057937,(42.34981713 -71.15057937),2
42.34981927,-71.07964999,(42.34981927 -71.07964999),4
42.34982008,-71.16121989,(42.34982008 -71.16121989),13
42.34982242,-71.0583778,(42.34982242 -71.05837780),13
42.34982414,-71.15073991,(42.34982414 -71.15073991),1
42.34983631,-71.07105135,(42.34983631 -71.07105135),21
42.34983706,-71.10430046,(42.34983706 -71.10430046),1
42.34984179,-71.07480212,(42.34984179 -71.07480212),20
42.34984183,-71.13678902,(42.34984183 -71.13678902),64
42.34984999,-71.16210239,(42.34984999 -71.16210239),7
42.34985008,-71.15553141,(42.34985008 -71.15553141),14
42.34985201,-71.10047002,(42.34985201 -71.10047002),2
42.34985997,-71.06716965,(42.34985997 -71.06716965),2
42.34986763,-71.06847851,(42.34986763 -71.06847851),4
42.34986941,-71.15130601,(42.34986941 -71.15130601),1
42.34988071,-71.08227496,(42.34988071 -71.08227496),6
42.34988318,-71.08901674,(42.34988318 -71.08901674),21
42.34988452,-71.05864916,(42.34988452 -71.05864916),2
42.34988575,-71.14522971,(42.34988575 -71.14522971),283
42.34989059,-71.1515015,(42.34989059 -71.15150150),1
42.34989124,-71.15307813,(42.34989124 -71.15307813),1
42.34989652,-71.1314345,(42.34989652 -71.13143450),42
42.34990087,-71.13323544,(42.34990087 -71.13323544),11
42.34990221,-71.06981556,(42.34990221 -71.06981556),34
42.34990634,-71.1647087,(42.34990634 -71.16470870),1
42.34991735,-71.1049843,(42.34991735 -71.10498430),1
42.34992145,-71.0681964,(42.34992145 -71.06819640),7
42.34993026,-71.09407011,(42.34993026 -71.09407011),74
42.34993397,-71.17187576,(42.34993397 -71.17187576),4
42.34993442,-71.06230334,(42.34993442 -71.06230334),4
42.34993804,-71.15199303,(42.34993804 -71.15199303),1
42.34994149,-71.09526306,(42.34994149 -71.09526306),5
42.34994662,-71.05892052,(42.34994662 -71.05892052),39
42.34994966,-71.09287056,(42.34994966 -71.09287056),16
42.3499624,-71.14762531,(42.34996240 -71.14762531),197
42.34996395,-71.1530221,(42.34996395 -71.15302210),10
42.3499649,-71.06725426,(42.34996490 -71.06725426),14
42.34996895,-71.15699724,(42.34996895 -71.15699724),17
42.34997016,-71.08939772,(42.34997016 -71.08939772),17
42.34997256,-71.06348817,(42.34997256 -71.06348817),145
42.34997461,-71.06106301,(42.34997461 -71.06106301),3
42.34997636,-71.07242619,(42.34997636 -71.07242619),24
42.34997822,-71.08453714,(42.34997822 -71.08453714),3
42.3499784,-71.05683752,(42.34997840 -71.05683752),48
42.34997991,-71.15248098,(42.34997991 -71.15248098),4
42.34998542,-71.09162433,(42.34998542 -71.09162433),8
42.34999733,-71.0810344,(42.34999733 -71.08103440),309
42.35000334,-71.16780807,(42.35000334 -71.16780807),1
42.35000492,-71.06359053,(42.35000492 -71.06359053),14
42.35000613,-71.10575915,(42.35000613 -71.10575915),7
42.35002128,-71.06595675,(42.35002128 -71.06595675),40
42.35002256,-71.06762658,(42.35002256 -71.06762658),12
42.35002485,-71.09646321,(42.35002485 -71.09646321),36
42.35003557,-71.0487301,(42.35003557 -71.04873010),3
42.35003665,-71.15296606,(42.35003665 -71.15296606),1
42.35004035,-71.06852737,(42.35004035 -71.06852737),2
42.3500438,-71.05933014,(42.35004380 -71.05933014),1
42.35004676,-71.08910154,(42.35004676 -71.08910154),1
42.35005321,-71.14799736,(42.35005321 -71.14799736),2
42.35006058,-71.10772794,(42.35006058 -71.10772794),6
42.35006296,-71.08909576,(42.35006296 -71.08909576),1
42.35006303,-71.14641549,(42.35006303 -71.14641549),1
42.350066,-71.13377252,(42.35006600 -71.13377252),2
42.35006634,-71.0479899,(42.35006634 -71.04798990),13
42.35006683,-71.14939767,(42.35006683 -71.14939767),11
42.35006948,-71.05090378,(42.35006948 -71.05090378),7
42.35006984,-71.06733886,(42.35006984 -71.06733886),8
42.35007177,-71.05830552,(42.35007177 -71.05830552),2
42.35007201,-71.13202926,(42.35007201 -71.13202926),87
42.35007312,-71.14108202,(42.35007312 -71.14108202),37
42.35009144,-71.16504457,(42.35009144 -71.16504457),19
42.35009599,-71.0773211,(42.35009599 -71.07732110),188
42.35010547,-71.09766664,(42.35010547 -71.09766664),1
42.35010735,-71.08545637,(42.35010735 -71.08545637),27
42.35011153,-71.14676496,(42.35011153 -71.14676496),2
42.35011229,-71.1733972,(42.35011229 -71.17339720),12
42.35011913,-71.0797965,(42.35011913 -71.07979650),20
42.35011966,-71.05016978,(42.35011966 -71.05016978),12
42.35012423,-71.08631121,(42.35012423 -71.08631121),5
42.35013139,-71.1336259,(42.35013139 -71.13362590),9
42.35014256,-71.05973905,(42.35014256 -71.05973905),45
42.35014612,-71.13607618,(42.35014612 -71.13607618),24
42.35014802,-71.0698982,(42.35014802 -71.06989820),44
42.35015241,-71.05753303,(42.35015241 -71.05753303),24
42.35015387,-71.15369537,(42.35015387 -71.15369537),3
42.35016094,-71.14711421,(42.35016094 -71.14711421),4
42.35017382,-71.09526322,(42.35017382 -71.09526322),5
42.35017712,-71.14710855,(42.35017712 -71.14710855),1
42.35018007,-71.09286761,(42.35018007 -71.09286761),5
42.35018847,-71.16949927,(42.35018847 -71.16949927),25
42.35019071,-71.0616948,(42.35019071 -71.06169480),23
42.35019184,-71.0482087,(42.35019184 -71.04820870),3
42.35019678,-71.13347927,(42.35019678 -71.13347927),5
42.35020086,-71.04221928,(42.35020086 -71.04221928),24
42.35020971,-71.05999187,(42.35020971 -71.05999187),39
42.35021049,-71.0990174,(42.35021049 -71.09901740),20
42.35021078,-71.17055526,(42.35021078 -71.17055526),1
42.35021307,-71.06857624,(42.35021307 -71.06857624),2
42.35022334,-71.16542373,(42.35022334 -71.16542373),3
42.35022637,-71.050134,(42.35022637 -71.05013400),23
42.35023755,-71.06957986,(42.35023755 -71.06957986),9
42.35023814,-71.08356549,(42.35023814 -71.08356549),56
42.35024571,-71.08918485,(42.35024571 -71.08918485),21
42.35025175,-71.14748626,(42.35025175 -71.14748626),1
42.3502537,-71.13336819,(42.35025370 -71.13336819),12
42.35025579,-71.07500546,(42.35025579 -71.07500546),18
42.35025803,-71.06830912,(42.35025803 -71.06830912),1
42.35026119,-71.17469203,(42.35026119 -71.17469203),1
42.35026636,-71.0916351,(42.35026636 -71.09163510),6
42.35027252,-71.12812209,(42.35027252 -71.12812209),30
42.35027372,-71.15824169,(42.35027372 -71.15824169),5
42.35027476,-71.16773355,(42.35027476 -71.16773355),2
42.35027601,-71.04833731,(42.35027601 -71.04833731),15
42.35027686,-71.0602447,(42.35027686 -71.06024470),24
42.35027941,-71.10810328,(42.35027941 -71.10810328),18
42.3502867,-71.08248216,(42.35028670 -71.08248216),5
42.3502875,-71.1096635,(42.35028750 -71.10966350),2
42.35028777,-71.06557711,(42.35028777 -71.06557711),2
42.35029374,-71.07744671,(42.35029374 -71.07744671),63
42.35030024,-71.15793184,(42.35030024 -71.15793184),1
42.350304,-71.109856,(42.35030400 -71.10985600),1
42.35030546,-71.14674846,(42.35030546 -71.14674846),3
42.35030915,-71.07988963,(42.35030915 -71.07988963),27
42.35031063,-71.13325711,(42.35031063 -71.13325711),3
42.35031462,-71.06670795,(42.35031462 -71.06670795),27
42.35031698,-71.10036802,(42.35031698 -71.10036802),6
42.35034226,-71.12942937,(42.35034226 -71.12942937),61
42.35034255,-71.14785832,(42.35034255 -71.14785832),9
42.35034269,-71.13038207,(42.35034269 -71.13038207),50
42.35034539,-71.03860022,(42.35034539 -71.03860022),2
42.3503465,-71.15435772,(42.35034650 -71.15435772),2
42.35036087,-71.04846509,(42.35036087 -71.04846509),7
42.35036313,-71.06055809,(42.35036313 -71.06055809),46
42.3503787,-71.07626098,(42.35037870 -71.07626098),490
42.3503876,-71.0878529,(42.35038760 -71.08785290),78
42.35040583,-71.06512526,(42.35040583 -71.06512526),55
42.3504118,-71.06896028,(42.35041180 -71.06896028),22
42.35042044,-71.17121865,(42.35042044 -71.17121865),20
42.35042346,-71.13638086,(42.35042346 -71.13638086),3
42.35042609,-71.16637332,(42.35042609 -71.16637332),161
42.35042708,-71.13496065,(42.35042708 -71.13496065),18
42.35042859,-71.0726481,(42.35042859 -71.07264810),26
42.35043273,-71.1271048,(42.35043273 -71.12710480),105
42.35043297,-71.05873158,(42.35043297 -71.05873158),80
42.35043307,-71.05661862,(42.35043307 -71.05661862),27
42.350437,-71.110892,(42.35043700 -71.11089200),1
42.35044939,-71.06087148,(42.35044939 -71.06087148),33
42.35046039,-71.15265804,(42.35046039 -71.15265804),24
42.350462,-71.042826,(42.35046200 -71.04282600),5
42.35047,-71.15482225,(42.35047000 -71.15482225),4
42.35047135,-71.15046939,(42.35047135 -71.15046939),5
42.35047411,-71.10189482,(42.35047411 -71.10189482),15
42.35048627,-71.13288438,(42.35048627 -71.13288438),28
42.3504955,-71.04289,(42.35049550 -71.04289000),20
42.35049658,-71.06865907,(42.35049658 -71.06865907),7
42.35049805,-71.08259383,(42.35049805 -71.08259383),1
42.3505,-71.109919,(42.35050000 -71.10991900),1
42.35050032,-71.07998346,(42.35050032 -71.07998346),7
42.3505326,-71.05109553,(42.35053260 -71.05109553),15
42.35053286,-71.08481789,(42.35053286 -71.08481789),4
42.3505345,-71.0865113,(42.35053450 -71.08651130),4
42.35053569,-71.061194,(42.35053569 -71.06119400),21
42.35053712,-71.04873486,(42.35053712 -71.04873486),20
42.35053763,-71.1334484,(42.35053763 -71.13344840),11
42.3505382,-71.14846033,(42.35053820 -71.14846033),7
42.35053929,-71.10032341,(42.35053929 -71.10032341),1
42.35053956,-71.13106722,(42.35053956 -71.13106722),35
42.35054099,-71.05702804,(42.35054099 -71.05702804),9
42.35054532,-71.17441429,(42.35054532 -71.17441429),1
42.350546,-71.167663,(42.35054600 -71.16766300),7
42.35054962,-71.11033279,(42.35054962 -71.11033279),4
42.35055412,-71.09056227,(42.35055412 -71.09056227),111
42.35057,-71.167812,(42.35057000 -71.16781200),4
42.35057401,-71.15798885,(42.35057401 -71.15798885),2
42.3505809,-71.08373707,(42.35058090 -71.08373707),32
42.35059351,-71.15528678,(42.35059351 -71.15528678),2
42.35059717,-71.07881031,(42.35059717 -71.07881031),231
42.35060226,-71.07273327,(42.35060226 -71.07273327),26
42.35060365,-71.16847602,(42.35060365 -71.16847602),9
42.350604,-71.1680495,(42.35060400 -71.16804950),2
42.35060461,-71.13625383,(42.35060461 -71.13625383),8
42.35060533,-71.04724915,(42.35060533 -71.04724915),10
42.35061143,-71.05955813,(42.35061143 -71.05955813),3
42.3506124,-71.06535718,(42.35061240 -71.06535718),1
42.35061399,-71.14601036,(42.35061399 -71.14601036),14
42.350614,-71.168138,(42.35061400 -71.16813800),2
42.35061995,-71.07009458,(42.35061995 -71.07009458),81
42.35062199,-71.06151653,(42.35062199 -71.06151653),49
42.350622,-71.110851,(42.35062200 -71.11085100),2
42.35062356,-71.04637521,(42.35062356 -71.04637521),27
42.35062549,-71.15133403,(42.35062549 -71.15133403),10
42.35063798,-71.11265909,(42.35063798 -71.11265909),28
42.35064119,-71.08938693,(42.35064119 -71.08938693),34
42.35064439,-71.06811584,(42.35064439 -71.06811584),166
42.35064617,-71.0510611,(42.35064617 -71.05106110),4
42.3506489,-71.05743746,(42.35064890 -71.05743746),15
42.35065232,-71.10384116,(42.35065232 -71.10384116),2
42.35066018,-71.13251011,(42.35066018 -71.13251011),16
42.35066171,-71.12850882,(42.35066171 -71.12850882),9
42.35066174,-71.06602232,(42.35066174 -71.06602232),130
42.350665,-71.167789,(42.35066500 -71.16778900),2
42.35067063,-71.07520557,(42.35067063 -71.07520557),55
42.35067088,-71.12808866,(42.35067088 -71.12808866),9
42.35067422,-71.12643508,(42.35067422 -71.12643508),4
42.35068065,-71.12769723,(42.35068065 -71.12769723),21
42.350683,-71.168438,(42.35068300 -71.16843800),3
42.35069368,-71.17195887,(42.35069368 -71.17195887),1
42.35069538,-71.07763999,(42.35069538 -71.07763999),29
42.35070525,-71.06185179,(42.35070525 -71.06185179),28
42.35071338,-71.04900463,(42.35071338 -71.04900463),2
42.35071344,-71.16296497,(42.35071344 -71.16296497),44
42.35072562,-71.14906706,(42.35072562 -71.14906706),1
42.35072817,-71.06147614,(42.35072817 -71.06147614),14
42.35072973,-71.05776441,(42.35072973 -71.05776441),29
42.35073001,-71.08660505,(42.35073001 -71.08660505),12
42.3507357,-71.10379963,(42.35073570 -71.10379963),1
42.35073962,-71.12938138,(42.35073962 -71.12938138),17
42.35073963,-71.13047909,(42.35073963 -71.13047909),82
42.35074192,-71.07146111,(42.35074192 -71.07146111),76
42.35074197,-71.06006135,(42.35074197 -71.06006135),64
42.35074232,-71.15610425,(42.35074232 -71.15610425),11
42.35075,-71.127318,(42.35075000 -71.12731800),1
42.35076119,-71.10027457,(42.35076119 -71.10027457),3
42.35076463,-71.13363968,(42.35076463 -71.13363968),1
42.35076748,-71.14761352,(42.35076748 -71.14761352),4
42.35077122,-71.06914665,(42.35077122 -71.06914665),18
42.35077593,-71.07281844,(42.35077593 -71.07281844),9
42.3507771,-71.1701743,(42.35077710 -71.17017430),11
42.3507885,-71.06218706,(42.35078850 -71.06218706),17
42.35079248,-71.13614636,(42.35079248 -71.13614636),1
42.35079907,-71.06500775,(42.35079907 -71.06500775),77
42.35080941,-71.08143615,(42.35080941 -71.08143615),36
42.35081057,-71.05809136,(42.35081057 -71.05809136),18
42.35082577,-71.06262352,(42.35082577 -71.06262352),25
42.35082687,-71.04341758,(42.35082687 -71.04341758),2
42.35083019,-71.05641803,(42.35083019 -71.05641803),55
42.35083435,-71.06143575,(42.35083435 -71.06143575),6
42.35084084,-71.17423701,(42.35084084 -71.17423701),5
42.35084168,-71.06216643,(42.35084168 -71.06216643),10
42.35084188,-71.08948944,(42.35084188 -71.08948944),13
42.35084715,-71.15419787,(42.35084715 -71.15419787),4
42.35084778,-71.15804585,(42.35084778 -71.15804585),1
42.35085159,-71.04774894,(42.35085159 -71.04774894),6
42.35085371,-71.13125747,(42.35085371 -71.13125747),130
42.35085449,-71.13408859,(42.35085449 -71.13408859),17
42.35086495,-71.058317,(42.35086495 -71.05831700),10
42.35086724,-71.06305976,(42.35086724 -71.06305976),11
42.35087213,-71.16877157,(42.35087213 -71.16877157),2
42.35087795,-71.16036469,(42.35087795 -71.16036469),14
42.3508856,-71.11477924,(42.35088560 -71.11477924),17
42.35089055,-71.0777336,(42.35089055 -71.07773360),36
42.35089442,-71.12982572,(42.35089442 -71.12982572),1
42.35089681,-71.15691982,(42.35089681 -71.15691982),1
42.3508976,-71.15238521,(42.35089760 -71.15238521),4
42.3509006,-71.0606869,(42.35090060 -71.06068690),85
42.35090613,-71.08017788,(42.35090613 -71.08017788),1
42.35090953,-71.14007635,(42.35090953 -71.14007635),7
42.35091402,-71.13197892,(42.35091402 -71.13197892),46
42.35091828,-71.14967242,(42.35091828 -71.14967242),13
42.35091932,-71.05854263,(42.35091932 -71.05854263),28
42.35092206,-71.06255796,(42.35092206 -71.06255796),13
42.35092247,-71.08669943,(42.35092247 -71.08669943),4
42.35093243,-71.08585528,(42.35093243 -71.08585528),25
42.35093409,-71.17444066,(42.35093409 -71.17444066),1
42.35093667,-71.06399897,(42.35093667 -71.06399897),7
42.35094106,-71.08501336,(42.35094106 -71.08501336),11
42.35094353,-71.16377184,(42.35094353 -71.16377184),19
42.35094628,-71.06685604,(42.35094628 -71.06685604),50
42.3509514,-71.10956892,(42.35095140 -71.10956892),2
42.35095909,-71.0741278,(42.35095909 -71.07412780),577
42.35096099,-71.15725348,(42.35096099 -71.15725348),3
42.35096355,-71.1453421,(42.35096355 -71.14534210),3
42.35096784,-71.0494023,(42.35096784 -71.04940230),31
42.35097948,-71.11385118,(42.35097948 -71.11385118),23
42.3509848,-71.16899318,(42.35098480 -71.16899318),14
42.350987,-71.043993,(42.35098700 -71.04399300),7
42.35099438,-71.06645588,(42.35099438 -71.06645588),8
42.35100166,-71.05896882,(42.35100166 -71.05896882),6
42.35100549,-71.1158132,(42.35100549 -71.11581320),1
42.3510136,-71.07293513,(42.35101360 -71.07293513),20
42.35102504,-71.06493537,(42.35102504 -71.06493537),16
42.35103105,-71.06373331,(42.35103105 -71.06373331),293
42.35104071,-71.16837047,(42.35104071 -71.16837047),1
42.35104491,-71.16849231,(42.35104491 -71.16849231),2
42.35104709,-71.16760104,(42.35104709 -71.16760104),1
42.35105233,-71.14310367,(42.35105233 -71.14310367),4
42.35105269,-71.16451165,(42.35105269 -71.16451165),26
42.35105768,-71.06878946,(42.35105768 -71.06878946),3
42.35105882,-71.08286169,(42.35105882 -71.08286169),7
42.35106637,-71.06549569,(42.35106637 -71.06549569),170
42.35106944,-71.1681324,(42.35106944 -71.16813240),2
42.35107111,-71.12570166,(42.35107111 -71.12570166),48
42.35107679,-71.14478931,(42.35107679 -71.14478931),1
42.35108081,-71.06648139,(42.35108081 -71.06648139),4
42.35108144,-71.07782174,(42.35108144 -71.07782174),18
42.351084,-71.059395,(42.35108400 -71.05939500),67
42.35109143,-71.07029307,(42.35109143 -71.07029307),11
42.35109469,-71.07162969,(42.35109469 -71.07162969),6
42.35109995,-71.15511026,(42.35109995 -71.15511026),15
42.35110057,-71.08961334,(42.35110057 -71.08961334),1
42.35110203,-71.05735186,(42.35110203 -71.05735186),75
42.35110337,-71.16524536,(42.35110337 -71.16524536),50
42.35110751,-71.06468456,(42.35110751 -71.06468456),1
42.351114,-71.145008,(42.35111400 -71.14500800),1
42.35111771,-71.15321411,(42.35111771 -71.15321411),7
42.35111868,-71.16919136,(42.35111868 -71.16919136),4
42.35112077,-71.08027847,(42.35112077 -71.08027847),2
42.35112185,-71.06488098,(42.35112185 -71.06488098),17
42.35113485,-71.0851055,(42.35113485 -71.08510550),2
42.35114107,-71.16773388,(42.35114107 -71.16773388),3
42.351153,-71.08161374,(42.35115300 -71.08161374),45
42.35115368,-71.17291563,(42.35115368 -71.17291563),86
42.35115388,-71.11703179,(42.35115388 -71.11703179),34
42.35115433,-71.06547895,(42.35115433 -71.06547895),64
42.35115526,-71.06130589,(42.35115526 -71.06130589),68
42.351165,-71.066077,(42.35116500 -71.06607700),9
42.35116786,-71.13144772,(42.35116786 -71.13144772),7
42.35118005,-71.07666607,(42.35118005 -71.07666607),224
42.35118146,-71.0882412,(42.35118146 -71.08824120),92
42.35118399,-71.16757343,(42.35118399 -71.16757343),8
42.35120708,-71.05987799,(42.35120708 -71.05987799),60
42.35121058,-71.11575211,(42.35121058 -71.11575211),5
42.35121225,-71.15060993,(42.35121225 -71.15060993),8
42.35121402,-71.17402201,(42.35121402 -71.17402201),10
42.35121818,-71.04381769,(42.35121818 -71.04381769),7
42.35122227,-71.0498,(42.35122227 -71.04980000),13
42.35122731,-71.05621744,(42.35122731 -71.05621744),10
42.35122786,-71.15928108,(42.35122786 -71.15928108),10
42.35122862,-71.05798081,(42.35122862 -71.05798081),3
42.35122894,-71.16948212,(42.35122894 -71.16948212),10
42.35123006,-71.06289921,(42.35123006 -71.06289921),65
42.35123423,-71.06213842,(42.35123423 -71.06213842),15
42.35124218,-71.12616899,(42.35124218 -71.12616899),45
42.35124688,-71.14510451,(42.35124688 -71.14510451),1
42.35125126,-71.07305182,(42.35125126 -71.07305182),48
42.35125131,-71.06855538,(42.35125131 -71.06855538),28
42.35125244,-71.070367,(42.35125244 -71.07036700),8
42.35125902,-71.06009371,(42.35125902 -71.06009371),89
42.35126907,-71.15215623,(42.35126907 -71.15215623),28
42.35127368,-71.10695168,(42.35127368 -71.10695168),1
42.35127543,-71.07550313,(42.35127543 -71.07550313),15
42.35127685,-71.13587892,(42.35127685 -71.13587892),26
42.35128604,-71.13926811,(42.35128604 -71.13926811),8
